driverId,week,hours-logged,miles-logged
17,37,66,2500
50,38,64,1400
108,5,77,2900
60,14,80,800
62,26,59,1800
33,50,61,2700
105,12,69,2100
48,21,73,3900
17,49,69,600
48,17,53,600
32,31,62,3100
92,13,65,1700
105,36,69,900
49,31,70,3600
15,25,50,2800
45,25,51,700
22,14,57,1000
70,21,59,3500
55,39,61,1800
18,13,78,1400
88,46,70,2300
58,43,73,2700
39,27,80,200
49,7,56,1700
28,27,60,2000
96,2,51,1700
48,7,61,1600
97,15,64,3400
19,23,80,2900
31,48,74,2700
99,12,79,2400
24,3,77,1500
106,28,59,2900
47,43,60,3900
16,28,50,1000
75,3,80,2200
72,24,76,700
74,12,58,3700
78,29,69,3100
90,37,68,3000
19,36,77,600
95,25,78,2900
90,7,64,2200
18,37,65,2300
91,36,66,3800
56,43,71,1700
68,32,50,200
44,11,65,2500
80,51,68,2100
71,12,62,3300
53,16,53,3600
93,16,56,2900
97,27,76,0
79,16,76,3600
79,19,66,1800
46,31,50,1000
48,7,68,1100
23,30,71,1900
78,38,53,700
73,52,75,4000
87,7,74,2300
16,3,51,600
65,51,52,2400
72,8,74,1400
83,5,70,1500
81,1,50,100
12,39,58,900
85,44,63,1300
39,14,66,3900
17,24,73,1700
47,38,69,1800
99,25,70,3600
14,35,68,1800
73,4,76,1300
59,28,58,4000
66,7,69,1500
89,16,55,1700
85,42,59,2100
45,2,77,3200
43,7,67,1600
92,34,79,200
53,2,52,2900
96,24,57,1600
81,11,66,3500
68,17,76,3600
105,47,58,800
83,36,67,1300
26,32,77,2600
97,17,71,2900
71,35,74,2700
41,15,79,2500
28,48,74,2700
34,49,76,3300
73,21,70,3300
17,44,71,3000
50,36,68,2900
23,3,52,0
92,7,50,2700
76,31,76,1100
107,14,72,4000
108,28,64,3700
47,16,73,4000
37,39,64,2500
83,11,50,100
86,43,58,100
20,24,80,1700
44,47,74,900
103,18,64,2100
100,12,69,3800
109,13,58,2400
19,24,51,2900
108,27,70,3900
56,48,76,1000
108,36,76,800
87,49,79,2700
30,49,59,1300
63,16,70,2300
43,39,67,200
71,11,80,1300
89,40,71,1300
20,31,64,2100
61,35,64,2300
39,8,64,2500
18,10,52,300
10,1,71,3200
105,38,65,2500
78,18,71,3500
107,51,68,0
72,49,68,2800
43,27,71,300
61,29,64,2300
41,19,61,2100
18,3,60,0
65,29,80,800
86,32,66,1800
80,13,54,2900
37,8,51,2600
35,24,50,2400
20,25,75,2900
51,10,80,2700
64,15,52,2100
26,40,67,2300
58,26,55,2700
107,41,59,3500
44,34,70,1900
68,49,74,800
96,3,74,1200
25,18,75,3600
57,14,63,2400
12,11,74,100
69,41,65,3000
103,14,58,1300
90,40,69,0
63,40,62,2600
56,14,70,300
94,42,78,3400
40,39,70,3900
71,28,78,800
63,17,67,3500
37,4,80,3300
84,32,79,100
58,3,79,3700
103,25,70,1100
19,25,78,3400
48,4,73,1700
77,46,79,0
63,49,70,3200
87,38,71,600
90,5,62,3600
37,51,70,1100
26,23,65,1900
100,12,68,2900
58,24,60,800
14,27,73,1900
35,14,66,2300
84,38,63,1600
37,24,64,200
38,20,75,1800
90,20,69,900
26,14,53,3900
84,38,74,3000
41,3,60,1100
99,8,53,3800
68,5,63,200
79,21,64,2600
107,18,65,300
60,2,74,100
33,23,63,2200
106,45,63,900
75,25,72,3000
72,49,69,3600
40,27,59,3600
94,30,78,2100
90,34,52,2900
29,37,70,1200
16,36,79,800
41,43,63,2200
48,43,64,800
54,43,61,3700
41,21,63,3200
104,24,53,3300
95,21,54,500
19,16,66,1800
105,9,72,400
23,30,63,3500
50,25,58,3900
19,15,76,1300
95,2,69,400
101,51,69,2100
72,23,64,500
20,22,76,2500
108,1,63,900
65,16,63,2500
73,6,50,4000
12,14,67,0
48,3,69,3700
75,2,69,3100
81,45,58,2000
63,37,75,2300
21,9,70,3000
104,33,55,3300
103,36,69,2500
34,41,68,3500
72,36,57,3600
98,18,64,4000
24,25,69,2700
42,48,50,3800
105,36,50,800
21,37,53,900
37,6,62,600
52,5,76,1900
52,4,60,3500
107,24,66,2200
61,44,60,3000
13,41,66,3600
54,7,51,1700
30,32,65,1100
107,1,72,2300
108,3,60,600
59,43,68,200
25,22,61,2900
105,48,72,1200
98,29,56,3200
34,35,58,3700
104,22,76,1300
79,12,71,500
29,16,68,3600
32,3,61,1900
49,52,65,2400
89,15,71,1800
89,13,65,2400
27,24,66,1400
77,14,59,900
90,4,60,2600
101,31,65,2900
47,41,68,1100
35,24,71,3000
71,28,58,3800
33,24,50,1100
88,36,78,4000
51,9,80,1100
89,10,69,200
46,3,68,3300
70,51,64,3700
58,1,51,1100
106,16,57,3100
39,9,72,100
67,16,72,2700
89,2,76,3400
14,41,66,2800
104,36,52,1100
41,12,64,3400
29,36,69,2600
75,20,77,700
18,39,57,3400
104,38,79,3700
15,52,63,1600
65,16,66,3500
21,44,79,1700
99,16,57,3800
21,50,78,3500
76,36,61,800
104,39,75,2600
13,51,67,3200
104,44,60,0
40,49,64,200
59,15,59,800
68,29,72,3000
16,24,76,1600
96,9,52,1300
84,31,78,1600
45,27,69,1800
43,16,51,2300
